826,-27.354,48.4354
827,143.07,16.3446
828,42.8049,31.0063
829,193.995,8.14223
830,-111.273,70.8388
831,170.712,8.45519e-15
832,102.499,2.69916e-14
833,126.117,-6.01619e-15
834,-21.8104,42.4469
835,78.9478,42.464
836,-34.1525,49.6268
837,129.274,31.9549
838,124.528,2.31976e-14
839,121.32,-5.39831e-14
840,-152.215,67.2837
841,-0.723666,40.7013
842,-5.91574,39.2465
843,216.056,-5.64763e-14
844,216.056,-5.64763e-14
845,-39.8153,51.9833
846,-248.189,83.3165
847,-33.4204,46.8085
848,-28.9513,47.6123
849,264.562,2.439e-15
850,264.562,2.439e-15
851,111.298,21.1128
852,40.7212,34.5753
853,26.438,43.4312
854,-167.976,43.4256
855,60.8959,43.3334
856,-112.335,43.1318
857,-155.515,43.191
858,35.1073,43.3874
859,147.168,43.4327
860,-50.5725,43.4696
861,-160.242,43.4106
862,53.2627,43.4315
863,44.6255,43.4569
864,-9.97294,43.4451
865,-148.608,43.3462
866,-68.6359,43.6124
867,242.694,43.4129
868,59.9099,43.4878
869,-130.694,43.5828
870,-178.469,53.1128
871,32.0257,43.5522
872,-110.532,43.5317
873,-24.7954,43.4806
874,-23.6723,43.6162
875,25.8361,43.7461
876,48.9002,43.3412
877,-212.769,43.5208
878,4.73341,43.7445
879,319.402,43.5068
880,-26.2296,43.3437
881,225.175,2.41732e-14
882,225.175,2.41732e-14
883,225.175,2.41732e-14
884,9.72679,30.8759
885,-242.181,86.572
886,-123.084,54.0259
887,112.884,-9.89149e-15
888,17.3124,28.8928
889,141.829,13.6348
890,224.44,-6.76415e-14
891,72.2018,21.308
892,65.607,31.069
893,38.6218,-5.02704e-15
894,38.6218,-5.02704e-15
895,-108.612,68.492
896,20.1402,36.3591
897,-57.998,44.2048
898,223.807,-3.91324e-14
899,223.807,-3.91324e-14
900,-65.5917,52.7484
901,105.324,20.4453
902,1.85272,37.216
903,212.34,3.04604e-14
904,125.653,16.7958
905,85.6138,18.8671
906,-113.892,56.5247
907,-13.3145,41.1225
908,225.012,3.0894e-14
909,225.012,3.0894e-14
910,203.502,3.79444
911,-18.5796,39.999
912,225.897,5.53381e-14
913,-67.5261,56.9256
914,-89.5324,62.0826
915,226.142,-7.20859e-15
916,226.142,-7.20859e-15
917,-36.3211,46.1422
918,208.15,2.46033
919,-18.4217,41.7045
920,-17.3335,41.08
921,-84.3676,49.689
922,-25.9594,42.6618
923,61.7502,33.7881
924,-22.3626,42.8584
925,-15.1841,39.4934
926,-22.629,42.6242
927,-200.719,74.3224
928,-15.1716,41.2396
929,-76.2326,50.6394
930,107.866,6.03787e-14
931,80.9003,2.71e-15
932,-6.01482,39.7952
933,79.1273,31.2942
934,51.2556,3.23845e-15
935,16.6339,27.7403
936,6.62888,33.9802
937,14.3043,36.4775
938,228.102,-4.42271e-14
939,114.977,2.81027e-14
940,-9.69231,39.14
941,75.7631,6.72079e-15
942,75.7631,6.72079e-15
943,-9.06782,40.3559
944,-55.1588,48.0955
945,112.683,-2.1951e-14
946,112.683,-2.1951e-14
947,-1.94198,38.4334
948,223.033,7.41997e-14
949,223.033,7.41997e-14
950,223.033,7.41997e-14
951,-15.7533,41.4423
952,222.203,1.30242e-13
953,122.416,10.3077
954,-25.2756,43.0159
955,223.049,-2.44984e-14
956,-197.153,73.7147
957,-11.0899,38.7581
958,-188.905,71.9346
959,-22.6226,42.628
960,-12.2299,38.8512
961,-11.1564,38.8824
962,-10.288,40.0813
963,98.3178,6.0731e-14
964,158.226,7.78853e-14
965,-6.2646,39.6194
966,16.0033,35.7473
967,115.087,1.7886e-14
968,61.6995,27.7858
969,-54.7159,49.257
970,37.0692,31.3886
971,-106.637,66.3488
972,-9.903,40.3284
973,113.204,-1.18698e-14
974,-138.38,71.0068
975,-33.1861,50.0019
976,-35.7134,44.0268
977,-222.51,78.7702
978,-29.8939,43.9638
979,2.44581,38.1469
980,-29.7503,44.2643
981,227.636,7.75059e-14
982,9.87873,35.0619
983,-96.1009,61.9188
984,111.922,4.44981e-14
985,-42.2291,46.5263
986,197.127,4.06499
987,107.032,2.83466e-14
988,108.575,1.20324e-14
989,-22.3651,42.8536
990,-5.52679,37.5116
991,87.0239,-1.25744e-14
992,-158.98,71.8173
993,23.5546,37.4621
994,-76.5009,58.118
995,222.414,4.2276e-14
996,222.414,4.2276e-14
997,-1.98915,36.2697
998,108.4,-9.91859e-15
999,114.644,16.6058
1000,54.6288,23.7574
1001,161.9,2.7642e-15
1002,100.144,2.20865e-14
1003,45.707,28.6061
1004,36.7323,29.6239
1005,204.28,-4.26012e-14
1006,-44.9419,46.4622
1007,-22.9659,43.4094
1008,111.87,1.90784e-14
1009,111.87,1.90784e-14
1010,111.87,1.90784e-14
1011,111.87,1.90784e-14
1012,111.87,1.90784e-14
1013,41.2846,-6.78854e-15
1014,41.2846,-6.78854e-15
1015,114.442,1.95662e-14
1016,114.238,-6.66117e-14
1017,-37.3468,35.6735
1018,120.191,15.2254
1019,34.2641,42.2804
1020,-11.5754,42.5203
1021,-15.4539,42.3935
1022,120.008,4.16527e-14
1023,-133.25,42.1761
1024,-128.228,42.3074
1025,-91.1594,33.9145
1026,125.388,42.3865
1027,88.8876,42.5471
1028,21.2496,42.1599
1029,16.4217,42.2156
1030,143.49,7.65303e-14
1031,44.5517,42.2472
1032,-10.018,42.1028
1033,84.033,42.0813
1034,18.383,42.0948
1035,262.583,5.82649e-14
1036,6.11307,42.2978
1037,37.7906,42.0627
1038,281.81,2.23846e-14
1039,169.098,4.64493e-14
1040,-9.94854,42.3079
1041,101.482,22.4759
1042,84.7432,42.1836
1043,329.375,-1.18589e-13
1044,19.5434,42.1967
1045,117.114,44.5689
1046,375.798,-9.47415e-14
1047,375.798,-9.47415e-14
1048,145.099,40.9471
1049,259.432,-3.73438e-14
1050,259.432,-3.73438e-14
1051,11.7093,44.6088
1052,-7.26691,44.2952
1053,14.3701,44.4225
1054,97.6174,34.3901
1055,151.548,-4.99723e-14
1056,-65.04,65.7383
1057,50.9716,44.3214
1058,307.962,-1.82112e-14
1059,196.763,-9.36575e-14
1060,-28.6025,44.3166
1061,63.0861,44.3828
1062,110.79,44.3666
1063,368.266,4.20592e-14
1064,368.266,4.20592e-14
1065,265.287,7.13271e-14
1066,131.611,36.5585
1067,362.236,-6.63407e-14
1068,252.377,2.981e-15
1069,10.5546,44.1104
1070,-28.1417,44.0577
1071,62.6818,44.0891
1072,318.468,8.87795e-14
1073,318.468,8.87795e-14
1074,59.0278,44.0265
1075,314.554,1.45364e-13
1076,192.122,-9.73431e-14
1077,192.122,-9.73431e-14
1078,57.3547,43.0552
1079,316.511,9.97279e-14
1080,316.511,9.97279e-14
1081,316.511,9.97279e-14
1082,294.824,2.93583
1083,260.468,9.93388
1084,329.204,-1.68128e-13
1085,289.909,-5.96199e-15
1086,37.1267,48.3946
1087,79.0319,40.692
1088,317.83,4.18424e-14
1089,317.83,4.18424e-14
1090,101.902,36.6919
1091,192.973,20.6543
1092,318.374,1.36475e-13
1093,216.034,1.90242e-14
1094,68.3492,40.0064
1095,294.618,-5.59343e-14
1096,294.618,-5.59343e-14
1097,148.383,27.8833
1098,316.159,8.99719e-15
1099,316.159,8.99719e-15
1100,-37.0939,58.6207
1101,44.9222,48.4328
1102,315.509,-7.41455e-14
1103,315.509,-7.41455e-14
1104,38.5071,46.3962
1105,57.5783,42.7018
1106,299.092,1.70188e-14
1107,196.968,-7.62593e-14
1108,-120.838,77.0024
1109,194.789,-2.17884e-14
1110,32.0269,52.0188
1111,3.42467,54.8694
1112,253.005,9.05681e-14
1113,253.005,9.05681e-14
1114,253.005,9.05681e-14
1115,84.3289,39.8824
1116,31.199,54.4457
1117,-14.5683,46.8457
1118,133.725,-1.52302e-14
1119,174.454,-8.65573e-14
1120,52.591,47.2565
1121,15.0721,36.3621
1122,-24.5825,47.383
1123,82.6534,47.0448
1124,355.794,2.16583e-13
1125,-13.618,47.177
1126,-24.1409,50.7952
1127,165.745,-6.37391e-14
1128,165.745,-6.37391e-14
1129,-90.1904,70.5698
1130,66.4488,47.2722
1131,62.8983,48.6944
1132,69.5271,47.2805
1133,344.015,-2.34577e-13
1134,344.015,-2.34577e-13
1135,108.639,47.4462
1136,258.482,-2.66664e-14
1137,3.25136,47.5169
1138,278.896,-5.70183e-14
1139,278.896,-5.70183e-14
1140,-2.97772,35.6627
